"item_title","item_link","item_description","item_pub_date","item_guid"
"Kamerbrief over aanbieding rapporten voeding, alcohol en roken","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/16/kamerbriefoveraanbiedingrapportenvoedingalcoholenroken","Kamerbrief over aanbieding rapporten voeding, alcohol en roken",2026-04-16 15:50:08,"da3293dc-8922-47c2-8348-3f7f26fcc1ed"
"Uitstelbrief op Kamervragen van de leden Maeijer, Faber, Vondeling en Wilders (allen PVV) over het bericht ‘Meer besneden meisjes en vrouwen in Nederland, duizenden meisjes lopen risico op genitale verminking","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/16/uitstelbriefopkamervragenvandeledenmaeijerfabervondelingenwildersallenpvvoverhetberichtmeerbesnedenmeisjesenvrouweninnederlandduizendenmeisjeslopenrisicoopgenitaleverminking","Uitstelbrief op Kamervragen van de leden Maeijer, Faber, Vondeling en Wilders (allen PVV) over het bericht ‘Meer besneden meisjes en vrouwen in Nederland, duizenden meisjes lopen risico op genitale verminking",2026-04-16 15:03:20,"b6309758-386c-40e8-9ab9-270bc9f0e04d"
"Uitstelbrief antwoorden Kamervragen over het bericht dat er nog meer misstanden waren bij een vruchtbaarheidskliniek in Leiderdorp","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/16/uitstelbriefantwoordenkamervragenoverhetberichtdaternogmeermisstandenwarenbijeenvruchtbaarheidskliniekinleiderdorp","Uitstelbrief antwoorden Kamervragen over het bericht dat er nog meer misstanden waren bij een vruchtbaarheidskliniek in Leiderdorp",2026-04-16 12:56:52,"66c60331-860e-49d3-a779-542305d3cd79"
"Aanbiedingsbrief Nota naar aanleiding van het verslag wetsvoorstel aanpassing Regeling dienstverlening aan huis","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/16/aanbiedingsbriefnotanaaraanleidingvanhetverslagwetsvoorstelaanpassingregelingdienstverleningaanhuis","Minister Vijlbrief (SZW) biedt de Eerste Kamer de nota naar aanleiding van het verslag inzake het wetsvoorstel aanpassing Regeling dienstverlening aan huis aan.Aanbiedingsbrief Nota naar aanleiding van het verslag wetsvoorstel aanpassing Regeling dienstverlening aan huis",2026-04-16 12:28:50,"ae13701d-5ce1-43ea-8d87-535958e7a7a6"
"Kamerbrief over ontwerpbesluit, houdende wijziging van het Warenwetbesluit attractie- en speeltoestellen 2023","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/16/kamerbriefoveraanbiedingontwerpbesluithoudendewijzigingvanhetwarenwetbesluitattractieenspeeltoestellen2023","Minister Hermans (VWS) stuurt de Tweede Kamer het ontwerpbesluit houdende wijziging van het Warenwetbesluit attractie- en speeltoestellen 2023 in verband met de aanpassing van de reikwijdte en de actualisering van voorschriften. De Eerste Kamer heeft eenzelfde brief gekregen.Kamerbrief over ontwerpbesluit, houdende wijziging van het Warenwetbesluit attractie- en speeltoestellen 2023",2026-04-16 10:11:17,"24522049-b400-49ee-8874-1884f1c41143"
"Antwoorden op vragen schriftelijk overleg BNC fiche over Omnibus pakket voor de veiligheid van voedsel en diervoeder ","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/10/beantwoording-vragen-schriftelijk-overleg-bnc-fiche-over-het-omnibus-pakket-voor-de-veiligheid-van-voedsel-en-diervoeder","Staatssecretaris Erkens (LVVN) geeft antwoord op vragen over het BNC fiche dat is opgesteld over het Omnibus pakket voor de veiligheid van voedsel en diervoeder. Leden van de fracties van D66, VVD, GroenLinks-PvdA, PVV, CDA, JA21, BBB, SGP, PvdD en Groep Markuszower hadden de vragen gesteld tijdens een schriftelijk overleg. Antwoorden op vragen schriftelijk overleg BNC fiche over Omnibus pakket voor de veiligheid van voedsel en diervoeder",2026-04-16 07:42:57,"120ca300-14cb-4a79-b684-5cc82587fe3a"
"Antwoorden op vragen over nieuwe Commissievoorstellen en initiatieven lidstaten Europese Unie ","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/02/03/kamerbrief-over-nieuwe-commissievoorstellen-en-initiatieven-van-de-lidstaten-van-de-europese-unie","Minister Bruijn (VWS) geeft antwoord op vragen over de nieuwe commissievoorstellen en initiatieven van de lidstaten van de Europese Unie. De vaste commissie voor Volksgezondheid, Welzijn en Sport en de Tweede Kamerfracties PVV, CDA en BBB hadden de vragen gesteld.Antwoorden op vragen over nieuwe Commissievoorstellen en initiatieven lidstaten Europese Unie",2026-04-15 14:56:25,"80cc7aaf-fd73-489c-961a-5b4914700b95"
"Kamerbrief over acties aanpak ten behoeve van passende jeugdhulp voor jongeren met complexe problematiek","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/15/kamerbriefoveractiesmbtaanpaktbvpassendejeugdhulpvoorjongerenmetcomplexeproblematiek","Minister Sterk (Langdurige Zorg, Jeugd en Sport) informeert de Tweede Kamer over acties omtrent de aanpak ten behoeve van  passende jeugdhulp voor jongeren met complexe problematiek.Kamerbrief over acties aanpak ten behoeve van passende jeugdhulp voor jongeren met complexe problematiek",2026-04-15 14:03:42,"9e0ef41d-843f-4661-810a-62dcc88114fa"
"Antwoorden op Kamervragen over dwingen mondkapje","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/02/antwoorden-op-kamervragen-over-het-dwingen-tot-het-dragen-van-een-mondkapje","Minister Sterk ( Langdurige Zorg, Jeugd en Sport) geeft antwoord op vragen over het dwingen tot het dragen van een mondkapje. Het Tweede Kamerlid  Van Houwelingen (FVD) had de vragen gesteld.Antwoorden op Kamervragen over dwingen mondkapje",2026-04-15 13:20:51,"c6861fc0-6d94-4831-a66c-50643fd9360b"
"Kamerbrief over Geannoteerde Agenda Jeugd- en Sportraad ","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/15/kamerbriefovergeannoteerdeagendajeugdensportraad","De Eerste Kamer heeft eenzelfde brief gekregen. Kamerbrief over Geannoteerde Agenda Jeugd- en Sportraad",2026-04-15 09:52:20,"03ef4138-04ef-4256-9be9-a2d232e754aa"
"Kamerbrief inzake 3-den; persoonlijke (gezondheids)situatie, zorgkosten en passende woning","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/15/kamerbriefinzake3denpersoonlijkegezondheidssituatiezorgkostenenpassendewoning","Kamerbrief inzake 3-den; persoonlijke (gezondheids)situatie, zorgkosten en passende woning",2026-04-15 09:31:57,"f5305316-3c25-46af-b451-32623584db3f"
"Kamerbrief Continueren sluis Pluvicto","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/15/kamerbriefcontinuerensluispluvicto","Kamerbrief Continueren sluis Pluvicto",2026-04-15 07:14:38,"bf6c2cbb-8919-4795-8615-50a31dfc9334"
"Kamerbrief over stand van zaken Villa ExpertCare (II)","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/10/kamerbrief-over-stand-van-zaken-villa-expertcare-ii","Minister Sterk (Langdurige Zorg, Jeugd en Sport) informeert de Tweede Kamer over de actuele stand van zaken rond Villa ExpertCare (VEC). Zij gaat in op: - de uitkomsten van het overleg dat zij op 8 april met alle betrokken partijen heeft gevoerd; - het borgen van de kwaliteit van zorg en de langetermijnoplossingen en  -  de continuïteit van zorg. Ook gaat zij in op moties van en toezeggingen aan de Tweede Kamer.Kamerbrief over stand van zaken Villa ExpertCare (II)",2026-04-14 14:57:41,"91ae3631-b1f3-4fc7-8c17-a80f652be060"
"Kamerbrief over voortgang Integraal Zorgakkoord (IZA) en Aanvullend Zorg- en Welzijnsakkoord (AZWA)","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/09/kamerbrief-inzake-voortgang-integraal-zorgakkoord-iza-en-aanvullend-zorg-en-welzijnsakkoord-azwa","Minister Hermans (VWS) en minister Sterk (Langdurige Zorg, Jeugd en Sport) informeren de Tweede Kamer over de voortgang van de afspraken die gemaakt zijn in het Integraal Zorgakkoord (IZA) en het Aanvullend Zorg- en Welzijnsakkoord (AZWA).Kamerbrief over voortgang Integraal Zorgakkoord (IZA) en Aanvullend Zorg- en Welzijnsakkoord (AZWA)",2026-04-14 14:29:03,"176227d3-6d9b-4552-a77f-5a51e2eee07d"
