"item_title","item_link","item_description","item_pub_date","item_guid"
"Antwoorden op Kamervragen over de uitnodiging voor coronavaccinatie en de volledigheid van de informatie daarin","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/01/15/antwoorden-op-kamervragen-over-de-uitnodiging-voor-coronavaccinatie-en-de-volledigheid-van-de-informatie-daarin","Minister Helder (VWS) geeft antwoord op vragen over de uitnodiging voor coronavaccinatie en de volledigheid van de informatie daarin. Het Tweede Kamerlid Van Haga (Groep Van Haga) heeft de vragen gesteld.Antwoorden op Kamervragen over de uitnodiging voor coronavaccinatie en de volledigheid van de informatie daarin",2024-01-16 14:57:12,"8b6869a7-78e1-4893-99ac-1e915c5876bc"
"Antwoorden op feitelijke Kamervragen over begrotingsstaten ministerie van VWS (XVI) 2024","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/01/12/antwoorden-op-feitelijke-kamervragen-over-begrotingsstaten-van-ministerie-van-vws-xvi-2024","Minister Helder en staatssecretaris Van Ooijen (beiden VWS) beantwoorden feitelijke vragen over de begrotingsstaten van het ministerie van VWS voor het jaar 2024. Meerdere Tweede Kamerleden hebben de vragen gesteld. Antwoorden op feitelijke Kamervragen over begrotingsstaten ministerie van VWS (XVI) 2024",2024-01-16 14:45:25,"5f5dc6dc-08cf-4c74-96fb-8ce8eefc39bf"
"Aanbiedingsbrief bij antwoorden op feitelijke Kamervragen over begrotingsstaten van ministerie van VWS (XVI) 2024","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/01/12/kamerbrief-feitelijke-vragen-inzake-inbreng-feitelijke-vragen-over-de-begrotingsstaten-van-het-ministerie-van-volksgezondheid-welzijn-en-sport-xvi-voor-het-jaar-2024","Minister Helder en staatssecretaris Van Ooijen (beiden VWS) bieden de Tweede Kamer hun antwoorden aan op feitelijke vragen over de begrotingsstaten van het ministerie van VWS voor het jaar 2024. Meerdere Tweede Kamerleden hebben de vragen gesteld. Aanbiedingsbrief bij antwoorden op feitelijke Kamervragen over begrotingsstaten van ministerie van VWS (XVI) 2024",2024-01-16 14:45:24,"f7218e7b-d7bf-4f5e-b8a5-33a3c59634a4"
"Antwoorden op Kamervragen over bericht dat 1 op de 5 jongeren slachtoffer is van huiselijk geweld, geen toename door Corona","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/01/16/antwoorden-op-kamervragen-over-het-bericht-dat-een-op-de-vijf-jongeren-slachtoffer-is-van-huiselijk-geweld-geen-toename-door-corona","Staatssecretaris Van Ooijen (VWS) geeft antwoord op vragen over het bericht dat 1 op de 5 jongeren slachtoffer is van huiselijk geweld, geen toename door Corona. Het Tweede Kamerlid Crijns (PVV) heeft de vragen gesteld. Antwoorden op Kamervragen over bericht dat 1 op de 5 jongeren slachtoffer is van huiselijk geweld, geen toename door Corona",2024-01-16 14:42:28,"f3fdc1f9-9495-4a6a-88a1-b50c57256d08"
"Kamerbrief met advies van Nederlandse Zorgautoriteit over bekostiging acute zorg","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/01/16/kamerbrief-over-aanbieding-advies-nza-bekostiging-acute-zorg","Minister Helder (VWS) stuurt de Tweede Kamer het advies van de Nederlandse Zorgautoriteit (NZa) over de bekostiging van de acute zorg.Kamerbrief met advies van Nederlandse Zorgautoriteit over bekostiging acute zorg",2024-01-16 14:16:38,"3f7979ca-8545-442d-ac1b-be53ac8894ce"
"Kamerbrief met reactie motie versterking Centrum Seksueel Geweld","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/01/16/tk-reactie-motie-versterking-centrum-seksueel-geweld","Minister Weerwind (Rechtsbescherming) en staatssecretaris Van Ooijen (VWS) reageren op de motie van de Tweede Kamerleden Van der Laan en Van der Werf (beiden D66). De motie verzoekt om het versterken van de landelijke functie van het Centrum Seksueel Geweld (CSG).Kamerbrief met reactie motie versterking Centrum Seksueel Geweld",2024-01-16 13:46:21,"c7f1d251-9426-45d4-8097-858807784fd1"
"Kamerbrief over Werkplan Inspectie Gezondheidszorg en Jeugd 2024","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/01/16/kamerbrief-over-werkplan-inspectie-gezondheidszorg-en-jeugd-2024","Kamerbrief over Werkplan Inspectie Gezondheidszorg en Jeugd 2024",2024-01-16 12:07:23,"e4724f4b-1caf-4fc0-8f46-cd72b17989f6"
"Kamerbrief over wijziging van de Wet experiment gesloten coffeeshopketen in verband met de toevoeging van een elfde gemeente aan het experiment (36279)","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/01/16/kamerbrief-over-wijziging-van-de-wet-experiment-gesloten-coffeeshopketen-in-verband-met-de-toevoeging-van-een-elfde-gemeente-aan-het-experiment-36279","Kamerbrief over wijziging van de Wet experiment gesloten coffeeshopketen in verband met de toevoeging van een elfde gemeente aan het experiment (36279)",2024-01-16 11:55:24,"badfda62-2db1-464e-a50d-70311b43d1ea"
"Tweede nota van wijziging","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/01/16/tweede-nota-van-wijziging","Tweede nota van wijziging",2024-01-16 11:55:24,"235eea21-f7d7-42c6-b106-0f9766066ad0"
"Kamerbrief reactie op amendement generiek verbod nieuwe psychoactieve stoffen","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/01/15/kamerbrief-over-reactie-op-het-amendement-helder-nr-22-bij-de-wijziging-van-de-opiumwet-in-verband-met-het-toevoegen-van-een-derde-lijst-met-als-doel-het-tegengaan-van-de-productie-van-en-de-handel-in-nieuwe-psychoactieve-stoffen-en-enkele-andere-wijzigingen","Minister Helder (VWS) en minister Yeşilgöz-Zegerius (JenV) reageren op het amendement-Helder bij de wijziging van de Opiumwet in verband met het toevoegen van een derde lijst met als doel het tegengaan van de productie van en de handel in nieuwe psychoactieve stoffen en enkele andere wijzigingen. Dit amendement vraagt om een generiek verbod op nieuwe psychoactieve stoffen.Kamerbrief reactie op amendement generiek verbod nieuwe psychoactieve stoffen",2024-01-16 11:43:14,"2be50e0c-4288-41c0-9094-d897a2833783"
