"item_title","item_link","item_description","item_pub_date","item_guid"
"Antwoorden op vragen over onbedoelde of ongewenste zwangerschap","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/03/26/kamerbrief-inzake-inbreng-verzamel-so-zwangerschap","Minister Hermans (VWS) beantwoordt vragen over onbedoelde of ongewenste zwangerschap. De vragen gaan over de Jaarrapportage 2024 van de Wet afbreking zwangerschap, het rapport 'Het begint met luisteren' en de aanpak vanaf 2026. De vragen zijn van de vaste commissie voor Volksgezondheid, Welzijn en Sport.Antwoorden op vragen over onbedoelde of ongewenste zwangerschap",2026-03-26 16:57:58,"75974d7e-c783-45e8-834c-7d57a43b448b"
"Kamerbrief vervolgonderzoek leeftijdsgrens Wet donorgegevens kunstmatige bevruchting","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/12/18/kamerbrief-inzake-advies-zonmw-over-vervolgonderzoek-naar-de-leeftijdsgrens-in-de-wet-donorgegevens-kunstmatige-bevruchting-wdkb","Staatssecretaris Tielen (Jeugd, Preventie en Sport) informeert de Tweede Kamer over het advies van ZonMw over vervolgonderzoek naar het loslaten of aanpassen van de leeftijdsgrens van 16 jaar voor het opvragen van persoonsgegevens van de donor bij kunstmatige bevruchting.Kamerbrief vervolgonderzoek leeftijdsgrens Wet donorgegevens kunstmatige bevruchting",2026-03-26 16:54:57,"5651c636-0844-42ef-984d-a34544789668"
"Antwoorden op vragen over palliatieve zorg bij begrotingsbehandeling VWS 2026","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/03/16/kamerbrief-over-beantwoording-vragen-palliatieve-zorg-bij-begrotingsbehandeling-vws-2026","Minister Sterk (Langdurige Zorg, Jeugd en Sport) informeert de Tweede Kamer over de palliatieve zorg naar aanleiding van vragen die zijn gesteld bij de begrotingsbehandeling VWS 2026. Ook gaat de minister in op het Nationaal Programma Palliatieve Zorg II en de rol van het kabinet bij het capaciteitsvraagstuk van hospices. Het Tweede Kamerlid Bikker (CU) had de vragen gesteld.Antwoorden op vragen over palliatieve zorg bij begrotingsbehandeling VWS 2026",2026-03-26 16:09:35,"b2cff57e-9b7f-4e86-906b-a3415fdb61c8"
"Kamerbrief over beleidsreactie op rapport 'Marktonderzoek Fysiotherapeutische zorg'","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/03/26/kamerbrief-over-beleidsreactie-marktonderzoek-fysiotherapie","Minister Hermans (VWS) informeert de Tweede Kamer over de reactie van het kabinet op het rapport 'Marktonderzoek Fysiotherapeutische zorg'. Het rapport is van de Nederlandse Zorgautoriteit (NZa). Kamerbrief over beleidsreactie op rapport 'Marktonderzoek Fysiotherapeutische zorg'",2026-03-26 15:56:45,"ba27c688-e03e-4a16-890a-5a88d68d3a52"
"Kamerbrief met reactie op brief over wijzigingsvoorstel Embryowet","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/03/26/kamerbrief-over-verzoek-om-reactie-op-brief-over-wetsvoorstel-wijziging-van-de-embryowet-naar-aanleiding-van-de-derde-wetsevaluatie-36677","Minister Hermans (VWS) stuurt de Tweede Kamer een reactie op de brief van de Nederlandse Patiënten Vereniging (NPV) over het wijzigingsvoorstel van de Embryowet. De vaste Tweede Kamercommissie voor Volksgezondheid, Welzijn en Sport had om een reactie verzocht.Kamerbrief met reactie op brief over wijzigingsvoorstel Embryowet",2026-03-26 14:23:33,"3aacd069-ad55-4e6c-a5fc-44a18795d6be"
"Uitstelbrief antwoorden Kamervragen over gezondheid en kankerrisico’s rond Chemelot","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/03/26/uitstelbrief-antwoorden-kamervragen-over-gezondheid-en-kankerrisico-s-rond-chemelot","Uitstelbrief antwoorden Kamervragen over gezondheid en kankerrisico’s rond Chemelot",2026-03-26 12:30:13,"2480b1b4-775c-4b31-9400-50c50cd740a9"
"Kamerbrief over actualisatie Nationale Dementiestrategie (NDS)","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/01/29/kamerbrief-over-actualisatie-nationale-dementiestrategie-nds","Staatssecretaris Pouw-Verweij (Langdurige en Maatschappelijke Zorg) informeert de Tweede Kamer over de stand van zaken van de Nationale Dementiestrategie (NDS).Kamerbrief over actualisatie Nationale Dementiestrategie (NDS)",2026-03-26 11:37:11,"825ae803-ff3d-4601-8da3-58d11e3a4601"
"Antwoorden op Kamervragen over het bericht 'De noodkreet van Jolie: waarom krijg ik dit borstkankermedicijn niet?'","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/03/26/beantwoording-kamervragen-over-het-bericht-de-noodkreet-van-jolie-waarom-krijg-ik-dit-borstkankermedicijn-niet","Minister Hermans (VWS) geeft antwoord op vragen over het bericht 'De noodkreet van Jolie: waarom krijg ik dit borstkankermedicijn niet?'. Het Tweede Kamerlid Maeijer (PVV) heeft de vragen gesteld.Antwoorden op Kamervragen over het bericht 'De noodkreet van Jolie: waarom krijg ik dit borstkankermedicijn niet?'",2026-03-26 11:29:56,"b6a332f7-5565-4e1c-bca1-0dda745b6ba6"
"Antwoorden op Kamervragen over het bericht dat het Alrijne Ziekenhuis oogcontroles afbouwt en naar de privékliniek van eigen oogartsen verwijst","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/03/26/antwoorden-op-kamervragen-over-het-bericht-dat-het-alrijne-ziekenhuis-oogcontroles-afbouwt-en-naar-de-privekliniek-van-eigen-oogartsen-verwijst","Minister Hermans (VWS) geeft antwoord op vragen over het bericht dat het Alrijne Ziekenhuis oogcontroles afbouwt en naar de privékliniek van eigen oogartsen verwijst. Het Tweede Kamerlid Dobbe (SP) heeft de vragen gesteld.Antwoorden op Kamervragen over het bericht dat het Alrijne Ziekenhuis oogcontroles afbouwt en naar de privékliniek van eigen oogartsen verwijst",2026-03-26 10:42:37,"e66186b2-9931-4c7d-96e5-de37c3cdfefa"
"Aanbiedingsbrief bij Regionale Toetsingscommissies Euthanasie (RTE) - Jaarverslag 2025","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/03/26/kamerbrief-over-aanbieding-rte-jaarverslag-2025","Minister Hermans (VWS) stuurt de Tweede Kamer het Jaarverslag 2025 van de Regionale Toetsingscommissies Euthanasie (RTE). Eenzelfde brief is ook aan de Eerste Kamer gestuurd.Aanbiedingsbrief bij Regionale Toetsingscommissies Euthanasie (RTE) - Jaarverslag 2025",2026-03-26 09:59:46,"d355af8f-000f-4843-9d9c-514745ffba0a"
