"item_title","item_link","item_description","item_pub_date","item_guid"
"Beantwoording schriftelijke vragen van het lid Van den Brink (CDA) over versoepeling drugsbeleid","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/14/beantwoording-schriftelijke-vragen-van-het-lid-van-den-brink-cda-over-versoepeling-drugsbeleid","Staatssecretaris Derk Boswijk (Defensie) beantwoordt vragen aan de Tweede Kamer over versoepeling drugsbeleid.Beantwoording schriftelijke vragen van het lid Van den Brink (CDA) over versoepeling drugsbeleid",2026-04-14 08:40:46,"84befcfe-05e6-4a49-9350-c44b352a2828"
"Kamerbrief met reactie op tussentijdsverslag rapporteurschap tabak","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/13/kamerbrief-inzake-tussentijdsverslag-rapporteurschap-tabak","Minister Hermans (VWS) stuurt de Tweede Kamer een reactie op het tussentijdsverslag van de rapporteurs Europese tabakswetgeving. De vaste Kamercommissie voor Volksgezondheid, Welzijn en Sport had om een reactie verzocht.Kamerbrief met reactie op tussentijdsverslag rapporteurschap tabak",2026-04-14 08:24:21,"4ad155a7-9767-46fd-a457-04d4111038a5"
"Kamerbrief over wetgevingsoverleg aanpassing Regeling dienstverlening aan huis","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/01/22/kamerbrief-over-wijziging-van-de-werkloosheidswet-en-enige-andere-wetten-vanwege-aanpassing-van-de-rdah-compensatie-zvw-pgb-budgethouders","Staatssecretaris Pouw-Verweij (Langdurige en Maatschappelijke Zorg) stuurt de Tweede Kamer een brief na een wetgevingsoverleg over wijziging van de Werkloosheidswet (Ww) en enige andere wetten vanwege aanpassing van de Regeling  dienstverlening aan huis (Rdah). Kamerbrief over wetgevingsoverleg aanpassing Regeling dienstverlening aan huis",2026-04-14 08:11:43,"4295fdfa-aa97-403d-b95c-3b8cd24e2a8e"
"Aanbiedingsbrief bij nota naar aanleiding van het verslag wetsvoorstel wijziging Wet langdurige zorg in verband met de aanvraag van een Wlz-indicatie door familie","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/07/kamerbrief-over-nota-naar-aanleiding-van-het-verslag-inzake-wetsvoorstel-tot-wijziging-van-de-wet-langdurige-zorg-in-verband-met-de-aanvraag-van-een-wlz-indicatie-door-familie-kamerstuknummer-36882","Minister Sterk (Langdurige Zorg, Jeugd en Sport) stuurt de Tweede Kamer de nota naar aanleiding van het verslag over het wetsvoorstel tot wijziging van de Wet langdurige zorg in verband met de aanvraag van een Wlz-indicatie door familie.Aanbiedingsbrief bij nota naar aanleiding van het verslag wetsvoorstel wijziging Wet langdurige zorg in verband met de aanvraag van een Wlz-indicatie door familie",2026-04-14 07:56:48,"f07fc62d-5d41-4ba3-8777-30a2d974850a"
"Nota naar aanleiding van het verslag wetsvoorstel wijziging Wet langdurige zorg in verband met de aanvraag van een Wlz-indicatie door familie","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/07/nota-naar-aanleiding-van-het-verslag","Minister Sterk (Langdurige Zorg, Jeugd en Sport) geeft antwoord op vragen over het wetsvoorstel tot wijziging van de Wet langdurige zorg in verband met de aanvraag van een Wlz-indicatie door familie. De Tweede Kamerfracties D66, GroenLinks-PvdA, PVV, ChristenUnie en Groep Markuszower hadden de vragen gesteld.Nota naar aanleiding van het verslag wetsvoorstel wijziging Wet langdurige zorg in verband met de aanvraag van een Wlz-indicatie door familie",2026-04-14 07:56:48,"68d6a600-f090-49b0-80f2-b8a382aca7d6"
"Kamerbrief over voortgang antisemitismebestrijding april 2026","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/10/tk-antisemitismebestrijding","Minister Van Weel (JenV) en minister Letschert (OCW) informeren de Tweede Kamer over de inzet van het kabinet tegen antisemitisme in Nederland. Zij bespreken de voortgang en actualisatie van de Strategie Bestrijding Antisemitisme 2024–2030. Ook geven zij hun beleidsreactie op het rapport 'Gevangen in Vrijheden' van de Taskforce Bestrijding Antisemitisme. De Tweede Kamer had dit rapport op 2 februari 2026 ontvangen.Kamerbrief over voortgang antisemitismebestrijding april 2026",2026-04-14 06:56:21,"1015e10f-5ceb-4bba-99b9-dfce212b5563"
"Kamerbrief met verzoek om reactie op bericht Omroep Brabant 'Ouderen in eigen ontlasting of onderkoeld op eerste hulp zorgelijke trend'","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/07/kamerbrief-inzake-verzoek-om-reactie-op-bericht-omroep-brabant-ouderen-in-eigen-ontlasting-of-onderkoeld-op-eerste-hulp-zorgelijke-trend","Minister Sterk (Langdurige Zorg, Jeugd en Sport) stuurt de Tweede Kamer haar reactie op het bericht Omroep Brabant 'Ouderen in eigen ontlasting of onderkoeld op eerste hulp zorgelijke trend'. De vaste commissie voor Volksgezondheid, Welzijn en Sport had hierom verzocht.Kamerbrief met verzoek om reactie op bericht Omroep Brabant 'Ouderen in eigen ontlasting of onderkoeld op eerste hulp zorgelijke trend'",2026-04-14 06:49:42,"82bce1ae-3aed-476d-9466-be6fce864c37"
"Antwoorden op Kamervragen over gezondheid en kankerrisico’s rond Chemelot","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/03/31/antwoorden-op-kamervragen-over-gezondheid-en-kankerrisico-s-rond-chemelot","Minister Hermans (VWS) geeft antwoord op vragen over het RIVM-rapport 'Gezondheid en leefomgeving rond Chemelot', waarin staat dat er onvoldoende gezondheidsgegevens beschikbaar zijn om vast te stellen of ziekten, waaronder kanker, rond Chemelot vaker voorkomen dan elders in Nederland. Het Tweede Kamerlid Claassen (groep-Markuszower) had de vragen gesteld.Antwoorden op Kamervragen over gezondheid en kankerrisico’s rond Chemelot",2026-04-13 17:00:05,"693fa370-2a9e-4c81-8bed-8b7b000da5f3"
"Kamerbrief over Publicatie van het besluit houdende wijziging Tabaks- en rookwarenwet in verband met het verhogen van de boetes voor onlineverkoop en verkoopverbod in supermarkten en horeca-inrichtingen alsmede wijziging van het Tabaks- en rookwarenbesluit in verband met een verbod op het aanbieden van tabaksproducten en aanverwante producten voor verkoop op afstand en enige andere aanpassingen (Stb. 2026, 63)","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/13/kamerbrief-over-publicatie-van-het-besluit-houdende-wijziging-tabaks-en-rookwarenwet-in-verband-met-het-verhogen-van-de-boetes-voor-onlineverkoop-en-verkoopverbod-in-supermarkten-en-horeca-inrichtingen-alsmede-wijziging-van-het-tabaks-en-rookwarenbesluit-in-verband-met-een-verbod-op-het-aanbieden-van-tabaksproducten-en-aanverwante-producten-voor-verkoop-op-afstand-en-enige-andere-aanpassingen-stb-2026-63","De Eerste Kamer heeft eenzelfde brief gekregen.Kamerbrief over Publicatie van het besluit houdende wijziging Tabaks- en rookwarenwet in verband met het verhogen van de boetes voor onlineverkoop en verkoopverbod in supermarkten en horeca-inrichtingen alsmede wijziging van het Tabaks- en rookwarenbesluit in verband met een verbod op het aanbieden van tabaksproducten en aanverwante producten voor verkoop op afstand en enige andere aanpassingen (Stb. 2026, 63)",2026-04-13 14:53:51,"9d4cb116-df64-4dd2-8c67-7472c4dcd474"
"Antwoorden op Kamervragen over de wijziging van automatische uitbetaling naar declaratie voor Zilveren Kruis-verzekerden met een hulphond","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/13/antwoorden-op-kamervragen-over-de-wijziging-van-automatische-uitbetaling-naar-declaratie-voor-zilveren-kruis-verzekerden-met-een-hulphond","Antwoorden op Kamervragen over de wijziging van automatische uitbetaling naar declaratie voor Zilveren Kruis-verzekerden met een hulphond",2026-04-13 14:31:23,"b74d128b-1de2-41c9-b1ae-48234e65c7b0"
"Beantwoording Kamervragen van het lid Wendel (VVD) over het bericht dat Nederland de Britse methode om zwangere vrouwen te laten stoppen met roken test","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/13/beantwoording-kamervragen-van-het-lid-wendel-vvd-over-het-bericht-dat-nederland-de-britse-methode-om-zwangere-vrouwen-te-laten-stoppen-met-roken-test","Beantwoording Kamervragen van het lid Wendel (VVD) over het bericht dat Nederland de Britse methode om zwangere vrouwen te laten stoppen met roken test",2026-04-13 10:01:15,"95e9e963-40e6-4452-883f-096f2727b15d"
"Antwoorden op Kamervragen over een tekort aan niet-westerse donoren","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/13/antwoorden-op-kamervragen-over-een-tekort-aan-niet-westerse-donoren","Antwoorden op Kamervragen over een tekort aan niet-westerse donoren",2026-04-13 09:53:11,"a3c194bb-9248-46d1-9cbc-b16663d195b2"
"Kamerbrief inzake 3-den; petitie met betrekking tot erfelijke aanleg voor kanker","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/13/kamerbrief-inzake-3-den-petitie-met-betrekking-tot-erfelijke-aanleg-voor-kanker","Kamerbrief inzake 3-den; petitie met betrekking tot erfelijke aanleg voor kanker",2026-04-13 09:35:38,"e43522b6-7a85-4a59-bcfb-a94002c862bb"
