"item_title","item_link","item_description","item_pub_date","item_guid"
"Kamerbrief met beleidsreactie op monitor over Seksueel Geweld tegen kinderen 2020 - 2024","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/10/tk-beleidsreactie-monitor-seksueel-geweld-tegen-kinderen-2020-2024","Minister Van Weel (JenV), minister Sterk (n Langdurige Zorg, Jeugd en Sport,) en staatssecretaris Tielen (Onderwijs en Emancipatie) sturen de Tweede Kmer het rapport 'Monitor Seksueel Geweld tegen Kinderen 2020 – 2024' van de Nationaal Rapporteur mensenhandel en seksueel geweld tegen kinderen. Zij geven hun beleidsreactie.Kamerbrief met beleidsreactie op monitor over Seksueel Geweld tegen kinderen 2020 - 2024",2026-04-13 06:07:21,"a46f97a5-34b9-4950-bc43-87097c0187ef"
"Kamerbrief over voortgang antisemitismebestrijding april 2026","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/10/tk-antisemitismebestrijding","Minister Van Weel (JenV) en minister Letschert (OCW) informeren de Tweede Kamer over de inzet van het kabinet tegen antisemitisme in Nederland. Zij bespreken de voortgang en actualisatie van de Strategie Bestrijding Antisemitisme 2024–2030. Ook geven zij hun beleidsreactie op het rapport 'Gevangen in Vrijheden' van de Taskforce Bestrijding Antisemitisme. De Tweede Kamer had dit rapport op 2 februari 2026 ontvangen.Kamerbrief over voortgang antisemitismebestrijding april 2026",2026-04-13 05:56:48,"1015e10f-5ceb-4bba-99b9-dfce212b5563"
"Bijlage Overzicht en stand van zaken alle maatregelen Strategie Antisemitisme Bestrijding 2024-2030","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/10/tk-bijlage-overzicht-en-stand-van-zaken-alle-maatregelen-strategie-antisemitisme-bestrijding-2024-2030","Bijlage bij de 'Kamerbrief over voortgang antisemitismebestrijding april 2026'. De bijlage geeft een overzicht van de stand van zaken van de maatregelen uit de Strategie Antisemitisme Bestrijding 2024-2030. Het gaat om  de pijlers Beschermen, monitoren en opvolgen, Onderwijs en preventie  en  Herdenken en vieren.Bijlage Overzicht en stand van zaken alle maatregelen Strategie Antisemitisme Bestrijding 2024-2030",2026-04-13 05:56:27,"9ead05d7-8aca-480a-98e5-17bf8e382e8b"
"Kamerbrief over Stand van zaken Villa ExpertCare (II)","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/10/kamerbrief-over-stand-van-zaken-villa-expertcare-ii","Kamerbrief over Stand van zaken Villa ExpertCare (II)",2026-04-10 13:30:45,"91ae3631-b1f3-4fc7-8c17-a80f652be060"
" Uitstelbrief op Kamervragen van het lid Krul (CDA) over de uitzending van Pointer over tabaksspeciaalzaken","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/10/uitstelbrief-op-kamervragen-van-het-lid-krul-cda-over-de-uitzending-van-pointer-over-tabaksspeciaalzaken","Uitstelbrief op Kamervragen van het lid Krul (CDA) over de uitzending van Pointer over tabaksspeciaalzaken",2026-04-10 13:16:23,"f43e57b8-8d97-4874-950b-1d530760f9ce"
"Beantwoording Kamervragen van het lid Moinat (Groep Markuszower) over de continuïteit van jeugdhulp in Lelystad (2026Z03784)","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/10/beantwoording-kamervragen-van-het-lid-moinat-groep-markuszower-over-de-continuiteit-van-jeugdhulp-in-lelystad-2026z03784","Beantwoording Kamervragen van het lid Moinat (Groep Markuszower) over de continuïteit van jeugdhulp in Lelystad (2026Z03784)",2026-04-10 13:04:27,"60ba3ea2-93fe-4c80-acf6-0cfe57e841e1"
"Kamerbrief over Reactie advies ATR-bijschrijfplicht dagleidinggevenden ","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/10/kamerbrief-over-reactie-advies-atr-bijschrijfplicht-dagleidinggevenden","Kamerbrief over Reactie advies ATR-bijschrijfplicht dagleidinggevenden",2026-04-10 12:55:34,"b3e69c17-56b2-4aec-ab54-cc0f094f822c"
"Antwoorden op Kamervragen over het onderzoek 'Van Inzicht naar uitvoering' van het Verwey-Jonker Instituut in Opdracht van Het Vergeten Kind","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/10/antwoorden-op-kamervragen-over-het-onderzoek-van-inzicht-naar-uitvoering-van-het-verwey-jonker-instituut-in-opdracht-van-het-vergeten-kind","Antwoorden op Kamervragen over het onderzoek 'Van Inzicht naar uitvoering' van het Verwey-Jonker Instituut in Opdracht van Het Vergeten Kind",2026-04-10 12:54:44,"1b42785b-ce96-4608-9a21-2c046d1196c1"
"Kamerbrief inzake Kabinetsreactie Beschikbaarheid in Perspectief, periodieke rapportage beschikbaarheid medische producten 2017 tot en met 2023","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/10/kamerbrief-inzake-kabinetsreactie-beschikbaarheid-in-perspectief-periodieke-rapportage-beschikbaarheid-medische-producten-2017-tot-en-met-2023","Kamerbrief inzake Kabinetsreactie Beschikbaarheid in Perspectief, periodieke rapportage beschikbaarheid medische producten 2017 tot en met 2023",2026-04-10 12:54:41,"74c56dc3-a7af-4498-9eed-1f72f1d67664"
"Kamerbrief inzake Onderzoek naar de illegale handel in vapes","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/10/kamerbrief-inzake-onderzoek-naar-de-illegale-handel-in-vapes","Kamerbrief inzake Onderzoek naar de illegale handel in vapes",2026-04-10 12:13:09,"e0977e04-238f-4927-817b-434854c7534a"
