"item_title","item_link","item_description","item_pub_date","item_guid"
"Kamerbrief over Stand van zaken Villa ExpertCare (II)","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/10/kamerbrief-over-stand-van-zaken-villa-expertcare-ii","Kamerbrief over Stand van zaken Villa ExpertCare (II)",2026-04-10 13:30:45,"91ae3631-b1f3-4fc7-8c17-a80f652be060"
" Uitstelbrief op Kamervragen van het lid Krul (CDA) over de uitzending van Pointer over tabaksspeciaalzaken","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/10/uitstelbrief-op-kamervragen-van-het-lid-krul-cda-over-de-uitzending-van-pointer-over-tabaksspeciaalzaken","Uitstelbrief op Kamervragen van het lid Krul (CDA) over de uitzending van Pointer over tabaksspeciaalzaken",2026-04-10 13:16:23,"f43e57b8-8d97-4874-950b-1d530760f9ce"
"Beantwoording Kamervragen van het lid Moinat (Groep Markuszower) over de continuïteit van jeugdhulp in Lelystad (2026Z03784)","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/10/beantwoording-kamervragen-van-het-lid-moinat-groep-markuszower-over-de-continuiteit-van-jeugdhulp-in-lelystad-2026z03784","Beantwoording Kamervragen van het lid Moinat (Groep Markuszower) over de continuïteit van jeugdhulp in Lelystad (2026Z03784)",2026-04-10 13:04:27,"60ba3ea2-93fe-4c80-acf6-0cfe57e841e1"
"Kamerbrief over Reactie advies ATR-bijschrijfplicht dagleidinggevenden ","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/10/kamerbrief-over-reactie-advies-atr-bijschrijfplicht-dagleidinggevenden","Kamerbrief over Reactie advies ATR-bijschrijfplicht dagleidinggevenden",2026-04-10 12:55:34,"b3e69c17-56b2-4aec-ab54-cc0f094f822c"
"Antwoorden op Kamervragen over het onderzoek 'Van Inzicht naar uitvoering' van het Verwey-Jonker Instituut in Opdracht van Het Vergeten Kind","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/10/antwoorden-op-kamervragen-over-het-onderzoek-van-inzicht-naar-uitvoering-van-het-verwey-jonker-instituut-in-opdracht-van-het-vergeten-kind","Antwoorden op Kamervragen over het onderzoek 'Van Inzicht naar uitvoering' van het Verwey-Jonker Instituut in Opdracht van Het Vergeten Kind",2026-04-10 12:54:44,"1b42785b-ce96-4608-9a21-2c046d1196c1"
"Kamerbrief inzake Kabinetsreactie Beschikbaarheid in Perspectief, periodieke rapportage beschikbaarheid medische producten 2017 tot en met 2023","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/10/kamerbrief-inzake-kabinetsreactie-beschikbaarheid-in-perspectief-periodieke-rapportage-beschikbaarheid-medische-producten-2017-tot-en-met-2023","Kamerbrief inzake Kabinetsreactie Beschikbaarheid in Perspectief, periodieke rapportage beschikbaarheid medische producten 2017 tot en met 2023",2026-04-10 12:54:41,"74c56dc3-a7af-4498-9eed-1f72f1d67664"
"Kamerbrief inzake Onderzoek naar de illegale handel in vapes","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/10/kamerbrief-inzake-onderzoek-naar-de-illegale-handel-in-vapes","Kamerbrief inzake Onderzoek naar de illegale handel in vapes",2026-04-10 12:13:09,"e0977e04-238f-4927-817b-434854c7534a"
"Beantwoording Kamervragen van het lid Claassen (Groep Markuszower) over het tekort aan SEH-artsen en het niet volledig opvolgen van het advies van het Capaciteitsorgaan","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/10/beantwoording-kamervragen-van-het-lid-claassen-groep-markuszower-over-het-tekort-aan-seh-artsen-en-het-niet-volledig-opvolgen-van-het-advies-van-het-capaciteitsorgaan","Beantwoording Kamervragen van het lid Claassen (Groep Markuszower) over het tekort aan SEH-artsen en het niet volledig opvolgen van het advies van het Capaciteitsorgaan",2026-04-10 07:37:50,"03bea9fb-d73e-4634-9f7a-969f3572235f"
"Beantwoording Kamervragen van het lid Van Meetelen (PVV) over het bericht 'Leiden scherpt de regels voor jeugdhulp aan; Zorg Minder snel doorverwijzen, meer eigen verantwoordelijkheid'","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/09/beantwoording-kamervragen-van-het-lid-van-meetelen-pvv-over-het-bericht-leiden-scherpt-de-regels-voor-jeugdhulp-aan-zorg-minder-snel-doorverwijzen-meer-eigen-verantwoordelijkheid","Beantwoording Kamervragen van het lid Van Meetelen (PVV) over het bericht 'Leiden scherpt de regels voor jeugdhulp aan; Zorg Minder snel doorverwijzen, meer eigen verantwoordelijkheid'",2026-04-09 15:00:17,"473afb00-a111-4c8f-a580-112cbc5efddc"
"Antwoorden op Kamervragen over het bericht Ook sportclubs openen jacht op gulle gever ","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/09/antwoorden-op-kamervragen-over-het-bericht-ook-sportclubs-openen-jacht-op-gulle-gever","Antwoorden op Kamervragen over het bericht Ook sportclubs openen jacht op gulle gever",2026-04-09 14:39:44,"412f2c9d-ff0c-46bc-ac4c-9b019c2ac46d"
