"item_title","item_link","item_description","item_pub_date","item_guid"
"Antwoorden op Kamervragen over het bericht ‘Opnieuw asbestzand te koop bij Bol.com, webwinkel stopt verkoop van speelzand helemaal’","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/17/antwoordenopkamervragenoverhetberichtopnieuwasbestzandtekoopbijbolcomwebwinkelstoptverkoopvanspeelzandhelemaal","Antwoorden op Kamervragen over het bericht ‘Opnieuw asbestzand te koop bij Bol.com, webwinkel stopt verkoop van speelzand helemaal’",2026-04-17 09:44:41,"73933e2d-95be-4788-85e0-02b9197949ed"
"Antwoorden op Kamervragen over de berichten ‘Laboratoria vinden nog veel meer asbest in speelgoed, ook in “magisch” speelzand’ en ‘Asbest in speelzand voor kinderen: “Dit is echt heel ernstig”","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/17/antwoordenopkamervragenoverdeberichtenlaboratoriavindennogveelmeerasbestinspeelgoedookinmagischspeelzandenasbestinspeelzandvoorkinderenditisechtheelernstig","Antwoorden op Kamervragen over de berichten ‘Laboratoria vinden nog veel meer asbest in speelgoed, ook in “magisch” speelzand’ en ‘Asbest in speelzand voor kinderen: “Dit is echt heel ernstig”",2026-04-17 09:38:22,"1d57e39e-a6d1-485c-baab-9aaec2766c1e"
"Kamerbrief over aanbieding rapporten voeding, alcohol en roken","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/16/kamerbriefoveraanbiedingrapportenvoedingalcoholenroken","Kamerbrief over aanbieding rapporten voeding, alcohol en roken",2026-04-16 15:50:08,"da3293dc-8922-47c2-8348-3f7f26fcc1ed"
"Uitstelbrief op Kamervragen van de leden Maeijer, Faber, Vondeling en Wilders (allen PVV) over het bericht ‘Meer besneden meisjes en vrouwen in Nederland, duizenden meisjes lopen risico op genitale verminking","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/16/uitstelbriefopkamervragenvandeledenmaeijerfabervondelingenwildersallenpvvoverhetberichtmeerbesnedenmeisjesenvrouweninnederlandduizendenmeisjeslopenrisicoopgenitaleverminking","Uitstelbrief op Kamervragen van de leden Maeijer, Faber, Vondeling en Wilders (allen PVV) over het bericht ‘Meer besneden meisjes en vrouwen in Nederland, duizenden meisjes lopen risico op genitale verminking",2026-04-16 15:03:20,"b6309758-386c-40e8-9ab9-270bc9f0e04d"
"Uitstelbrief antwoorden Kamervragen over het bericht dat er nog meer misstanden waren bij een vruchtbaarheidskliniek in Leiderdorp","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/16/uitstelbriefantwoordenkamervragenoverhetberichtdaternogmeermisstandenwarenbijeenvruchtbaarheidskliniekinleiderdorp","Uitstelbrief antwoorden Kamervragen over het bericht dat er nog meer misstanden waren bij een vruchtbaarheidskliniek in Leiderdorp",2026-04-16 12:56:52,"66c60331-860e-49d3-a779-542305d3cd79"
"Aanbiedingsbrief Nota naar aanleiding van het verslag wetsvoorstel aanpassing Regeling dienstverlening aan huis","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/16/aanbiedingsbriefnotanaaraanleidingvanhetverslagwetsvoorstelaanpassingregelingdienstverleningaanhuis","Minister Vijlbrief (SZW) biedt de Eerste Kamer de nota naar aanleiding van het verslag inzake het wetsvoorstel aanpassing Regeling dienstverlening aan huis aan.Aanbiedingsbrief Nota naar aanleiding van het verslag wetsvoorstel aanpassing Regeling dienstverlening aan huis",2026-04-16 12:28:50,"ae13701d-5ce1-43ea-8d87-535958e7a7a6"
"Kamerbrief over ontwerpbesluit, houdende wijziging van het Warenwetbesluit attractie- en speeltoestellen 2023","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/16/kamerbriefoveraanbiedingontwerpbesluithoudendewijzigingvanhetwarenwetbesluitattractieenspeeltoestellen2023","Minister Hermans (VWS) stuurt de Tweede Kamer het ontwerpbesluit houdende wijziging van het Warenwetbesluit attractie- en speeltoestellen 2023 in verband met de aanpassing van de reikwijdte en de actualisering van voorschriften. De Eerste Kamer heeft eenzelfde brief gekregen.Kamerbrief over ontwerpbesluit, houdende wijziging van het Warenwetbesluit attractie- en speeltoestellen 2023",2026-04-16 10:11:17,"24522049-b400-49ee-8874-1884f1c41143"
"Antwoorden op vragen schriftelijk overleg BNC fiche over Omnibus pakket voor de veiligheid van voedsel en diervoeder ","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/10/beantwoording-vragen-schriftelijk-overleg-bnc-fiche-over-het-omnibus-pakket-voor-de-veiligheid-van-voedsel-en-diervoeder","Staatssecretaris Erkens (LVVN) geeft antwoord op vragen over het BNC fiche dat is opgesteld over het Omnibus pakket voor de veiligheid van voedsel en diervoeder. Leden van de fracties van D66, VVD, GroenLinks-PvdA, PVV, CDA, JA21, BBB, SGP, PvdD en Groep Markuszower hadden de vragen gesteld tijdens een schriftelijk overleg. Antwoorden op vragen schriftelijk overleg BNC fiche over Omnibus pakket voor de veiligheid van voedsel en diervoeder",2026-04-16 07:42:57,"120ca300-14cb-4a79-b684-5cc82587fe3a"
"Antwoorden op vragen over nieuwe Commissievoorstellen en initiatieven lidstaten Europese Unie ","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/02/03/kamerbrief-over-nieuwe-commissievoorstellen-en-initiatieven-van-de-lidstaten-van-de-europese-unie","Minister Bruijn (VWS) geeft antwoord op vragen over de nieuwe commissievoorstellen en initiatieven van de lidstaten van de Europese Unie. De vaste commissie voor Volksgezondheid, Welzijn en Sport en de Tweede Kamerfracties PVV, CDA en BBB hadden de vragen gesteld.Antwoorden op vragen over nieuwe Commissievoorstellen en initiatieven lidstaten Europese Unie",2026-04-15 14:56:25,"80cc7aaf-fd73-489c-961a-5b4914700b95"
"Kamerbrief over acties aanpak ten behoeve van passende jeugdhulp voor jongeren met complexe problematiek","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/15/kamerbriefoveractiesmbtaanpaktbvpassendejeugdhulpvoorjongerenmetcomplexeproblematiek","Minister Sterk (Langdurige Zorg, Jeugd en Sport) informeert de Tweede Kamer over acties omtrent de aanpak ten behoeve van  passende jeugdhulp voor jongeren met complexe problematiek.Kamerbrief over acties aanpak ten behoeve van passende jeugdhulp voor jongeren met complexe problematiek",2026-04-15 14:03:42,"9e0ef41d-843f-4661-810a-62dcc88114fa"
