"item_title","item_link","item_description","item_pub_date","item_guid"
"Antwoorden op Kamervragen over het sluiten van zorgvilla’s","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/03/02/antwoorden-op-kamervragen-over-het-sluiten-van-zorgvilla-s","Minister Sterk (Langdurige Zorg, Jeugd en Sport) geeft antwoord op vragen over het bericht 'Zorgvilla sluit plots de deuren: ""We dachten dat het een phishingmail was. Dit kan toch niet?""'. Het Tweede Kamerlid Westerveld (GL-PvdA) had de vragen gesteld.Antwoorden op Kamervragen over het sluiten van zorgvilla’s",2026-03-04 15:54:03,"77b52f61-fd9f-4fa4-a0c9-a06b0fb7538e"
"Kamerbrief over 260224 Uitstel Harbersbrief maatschappelijke Ondersteuning 2026","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/03/03/kamerbrief-over-260224-uitstel-harbersbrief-maatschappelijke-ondersteuning-2026","Kamerbrief over 260224 Uitstel Harbersbrief maatschappelijke Ondersteuning 2026",2026-03-03 14:27:55,"2cdfacae-1d42-4b0a-9fe2-cccbb5dc2f42"
"antwoorden op de vragen van het lid Vliegenthart (GROENLINKS-PVDA) over wereldwijde handel in donorzaad","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/03/03/antwoorden-op-de-vragen-van-het-lid-vliegenthart-groenlinks-pvda-over-wereldwijde-handel-in-donorzaad","antwoorden op de vragen van het lid Vliegenthart (GROENLINKS-PVDA) over wereldwijde handel in donorzaad",2026-03-03 11:21:17,"cecd238d-218b-4fd9-8b21-16b62ae9278b"
"antwoorden op de vragen van het lid Bikker (CU) over de uitzending ‘Zaad zonder grenzen’ van Zembla","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/03/03/antwoorden-op-de-vragen-van-het-lid-bikker-cu-over-de-uitzending-zaad-zonder-grenzen-van-zembla","antwoorden op de vragen van het lid Bikker (CU) over de uitzending ‘Zaad zonder grenzen’ van Zembla",2026-03-03 10:53:33,"b06233db-2c93-41a1-966c-a48a7e541ffa"
"Moties en toezeggingen kraamzorg","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/03/03/moties-en-toezeggingen-kraamzorg","Moties en toezeggingen kraamzorg",2026-03-03 10:38:49,"3196c4f5-84ce-4f78-a7a8-21ec5c7e86b0"
"Antwoorden op Kamervragen over bericht ‘Plotseling sluit zorgvilla van Fenna (2)’ ","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/03/02/antwoorden-op-kamervragen-over-het-bericht-plotseling-sluit-zorgvilla-van-fenna-2-kosten-te-hoog-en-problemen-met-bezetting","Minister Sterk (Langdurige Zorg, Jeugd en Sport) geeft antwoord op vragen over het bericht ‘Plotseling sluit zorgvilla van Fenna (2), kosten te hoog en problemen met bezetting’. Het Tweede Kamerlid Maeijer (PVV) had de vragen gesteld.Antwoorden op Kamervragen over bericht ‘Plotseling sluit zorgvilla van Fenna (2)’",2026-03-03 10:29:44,"b1bfe451-18b7-4f03-8940-939e1fc8446d"
"Verslag Schriftelijk Overleg (VSO) inzake Toegankelijkheid van de huisartsenzorg","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/03/03/verslag-schriftelijk-overleg-vso-inzake-toegankelijkheid-van-de-huisartsenzorg","Verslag Schriftelijk Overleg (VSO) inzake Toegankelijkheid van de huisartsenzorg",2026-03-03 08:16:51,"19eedae8-f13e-4f6f-9ecb-f558a9e5e63a"
"Kamerbrief inzake AZWA-afspraken huisartsenzorg","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/03/03/kamerbrief-inzake-azwa-afspraken-huisartsenzorg","Kamerbrief inzake AZWA-afspraken huisartsenzorg",2026-03-03 08:15:11,"7f98e51d-466a-4367-9439-75b76b49e452"
"Antwoorden Kamervragen over het bericht over reclame coffeeshops voor space donuts ondanks streng verbod","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/03/02/antwoorden-kamervragen-over-het-bericht-coffeeshops-maken-volop-reclame-voor-space-donuts-ondanks-streng-verbod-online-kan-blijkbaar-alles","Minister Van Weel (JenV) en minister Hermans (VWS) geven antwoorden op Kamervragen naar aanleiding van het bericht 'Coffeeshops maken volop reclame voor 'space donuts' ondanks streng verbod: 'Online kan blijkbaar alles''. Het Tweede Kamerlid Tijs van den Brink (CDA) had de vragen gesteld.Antwoorden Kamervragen over het bericht over reclame coffeeshops voor space donuts ondanks streng verbod",2026-03-03 06:33:54,"1547260f-11f7-4ca4-9fa3-28105e5578f1"
"Kamerbrief met reactie op rapporteursnotitie ontwerpbegroting VWS 2026 ","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/02/27/kamerbrief-over-verzoek-om-reactie-op-rapporteursnotitie-ontwerpbegroting-vws-2026","Minister Hermans (VWS) en minister Sterk (Langdurige Zorg, Jeugd en Sport) sturen de Tweede Kamer hun reactie op de rapporteursnotitie van de ontwerpbegroting VWS 2026. De vaste commissie voor Volksgezondheid, Welzijn en Sport had hierom verzocht.Kamerbrief met reactie op rapporteursnotitie ontwerpbegroting VWS 2026",2026-03-02 14:58:26,"e5dbb337-dda5-42ec-b45c-05fc939454a0"
